attendance_id,student_id,date,status
919,1277,2024-03-18,Present
920,1277,2024-03-19,Present
921,1277,2024-03-20,Present
922,1277,2024-03-21,Present
923,1277,2024-03-22,Present
924,1277,2024-03-25,Absent
925,1277,2024-03-26,Present
926,1277,2024-03-27,Present
927,1277,2024-03-28,Absent
928,1277,2024-03-29,Present
929,1277,2024-04-01,Present
930,1277,2024-04-02,Present
931,1277,2024-04-03,Present
932,1277,2024-04-04,Absent
933,1277,2024-04-05,Present
934,1277,2024-04-08,Present
935,1277,2024-04-09,Present
936,1277,2024-04-10,Present
937,1277,2024-04-11,Present
938,1277,2024-04-12,Present
939,1277,2024-04-15,Present
940,1277,2024-04-16,Present
941,1277,2024-04-17,Present
942,1277,2024-04-18,Present
943,1277,2024-04-19,Present
944,1277,2024-04-22,Present
945,1277,2024-04-23,Present
946,1277,2024-04-24,Present
947,1277,2024-04-25,Present
948,1277,2024-04-26,Present
949,1277,2024-04-29,Absent
950,1277,2024-04-30,Present
951,1277,2024-05-01,Present
952,1277,2024-05-02,Present
953,1277,2024-05-03,Absent
954,1277,2024-05-06,Present
955,1277,2024-05-07,Present
956,1277,2024-05-08,Present
957,1277,2024-05-09,Present
958,1277,2024-05-10,Present
959,1277,2024-05-13,Present
960,1277,2024-05-14,Present
961,1277,2024-05-15,Present
962,1277,2024-05-16,Absent
963,1277,2024-05-17,Absent
964,1277,2024-05-20,Present
965,1277,2024-05-21,Present
966,1277,2024-05-22,Present
967,1277,2024-05-23,Present
968,1277,2024-05-24,Present
969,1277,2024-05-27,Present
970,1277,2024-05-28,Absent
971,1277,2024-05-29,Present
972,1277,2024-05-30,Present
973,1277,2024-05-31,Absent
974,1277,2024-06-03,Absent
975,1277,2024-06-04,Present
976,1563,2024-03-06,Present
977,1563,2024-03-07,Present
978,1563,2024-03-08,Absent
979,1563,2024-03-11,Absent
980,1563,2024-03-12,Present
981,1563,2024-03-13,Present
982,1563,2024-03-14,Present
983,1563,2024-03-15,Present
984,1563,2024-03-18,Absent
985,1563,2024-03-19,Present
986,1563,2024-03-20,Present
987,1563,2024-03-21,Present
988,1563,2024-03-22,Absent
989,1563,2024-03-25,Present
990,1563,2024-03-26,Present
991,1563,2024-03-27,Present
992,1563,2024-03-28,Present
993,1563,2024-03-29,Present
994,1563,2024-04-01,Present
995,1563,2024-04-02,Present
996,1563,2024-04-03,Present
997,1563,2024-04-04,Present
998,1563,2024-04-05,Present
999,1563,2024-04-08,Present
1000,1563,2024-04-09,Absent
1001,1563,2024-04-10,Present
1002,1563,2024-04-11,Absent
1003,1563,2024-04-12,Present
1004,1563,2024-04-15,Present
1005,1563,2024-04-16,Present
1006,1563,2024-04-17,Present
1007,1563,2024-04-18,Absent
1008,1563,2024-04-19,Present
1009,1563,2024-04-22,Present
1010,1563,2024-04-23,Absent
1011,1563,2024-04-24,Absent
1012,1563,2024-04-25,Present
1013,1563,2024-04-26,Present
1014,1563,2024-04-29,Present
1015,1563,2024-04-30,Present
1016,1563,2024-05-01,Present
1017,1563,2024-05-02,Present
1018,1563,2024-05-03,Absent
1019,1563,2024-05-06,Present
1020,1563,2024-05-07,Present
1021,1563,2024-05-08,Present
1022,1563,2024-05-09,Absent
1023,1563,2024-05-10,Present
1024,1563,2024-05-13,Present
1025,1563,2024-05-14,Present
1026,1563,2024-05-15,Present
1027,1563,2024-05-16,Present
1028,1563,2024-05-17,Present
1029,1563,2024-05-20,Present
1030,1563,2024-05-21,Present
1031,1563,2024-05-22,Absent
1032,1563,2024-05-23,Present
1033,1563,2024-05-24,Present
1034,1563,2024-05-27,Present
1035,1563,2024-05-28,Present
1036,1563,2024-05-29,Present
1037,1563,2024-05-30,Present
1038,1563,2024-05-31,Present
1039,1563,2024-06-03,Present
1040,1563,2024-06-04,Present
1041,1265,2024-03-06,Present
1042,1265,2024-03-07,Present
1043,1265,2024-03-08,Present
1044,1265,2024-03-11,Present
1045,1265,2024-03-12,Absent
1046,1265,2024-03-13,Present
1047,1265,2024-03-14,Present
1048,1265,2024-03-15,Absent
1049,1265,2024-03-18,Absent
1050,1265,2024-03-19,Absent
1051,1265,2024-03-20,Present
1052,1265,2024-03-21,Present
1053,1265,2024-03-22,Absent
1054,1265,2024-03-25,Present
1055,1265,2024-03-26,Present
1056,1265,2024-03-27,Present
1057,1265,2024-03-28,Absent
1058,1265,2024-03-29,Absent
1059,1265,2024-04-01,Absent
1060,1265,2024-04-02,Absent
1061,1265,2024-04-03,Present
1062,1265,2024-04-04,Present
1063,1265,2024-04-05,Absent
1064,1265,2024-04-08,Present
1065,1265,2024-04-09,Absent
1066,1265,2024-04-10,Absent
1067,1265,2024-04-11,Present
1068,1265,2024-04-12,Present
1069,1265,2024-04-15,Absent
1070,1265,2024-04-16,Absent
1071,1265,2024-04-17,Present
1072,1265,2024-04-18,Absent
1073,1265,2024-04-19,Present
1074,1265,2024-04-22,Present
1075,1265,2024-04-23,Present
1076,1265,2024-04-24,Present
1077,1265,2024-04-25,Present
1078,1265,2024-04-26,Present
1079,1265,2024-04-29,Present
1080,1265,2024-04-30,Present
1081,1265,2024-05-01,Present
1082,1265,2024-05-02,Present
1083,1265,2024-05-03,Present
1084,1265,2024-05-06,Absent
1085,1265,2024-05-07,Present
1086,1265,2024-05-08,Present
1087,1265,2024-05-09,Present
1088,1265,2024-05-10,Present
1089,1265,2024-05-13,Present
1090,1265,2024-05-14,Absent
1091,1265,2024-05-15,Present
1092,1265,2024-05-16,Present
1093,1265,2024-05-17,Present
1094,1265,2024-05-20,Present
1095,1265,2024-05-21,Present
1096,1265,2024-05-22,Present
1097,1265,2024-05-23,Present
1098,1265,2024-05-24,Present
1099,1265,2024-05-27,Present
1100,1265,2024-05-28,Present
1101,1265,2024-05-29,Present
1102,1265,2024-05-30,Present
1103,1265,2024-05-31,Present
1104,1265,2024-06-03,Present
1105,1265,2024-06-04,Present
1106,1308,2024-03-06,Present
1107,1308,2024-03-07,Absent
1108,1308,2024-03-08,Present
1109,1308,2024-03-11,Present
1110,1308,2024-03-12,Present
1111,1308,2024-03-13,Present
1112,1308,2024-03-14,Absent
1113,1308,2024-03-15,Present
1114,1308,2024-03-18,Present
1115,1308,2024-03-19,Present
1116,1308,2024-03-20,Absent
1117,1308,2024-03-21,Present
1118,1308,2024-03-22,Present
1119,1308,2024-03-25,Present
1120,1308,2024-03-26,Present
1121,1308,2024-03-27,Present
1122,1308,2024-03-28,Present
1123,1308,2024-03-29,Present
1124,1308,2024-04-01,Absent
1125,1308,2024-04-02,Absent
1126,1308,2024-04-03,Present
1127,1308,2024-04-04,Present
1128,1308,2024-04-05,Absent
1129,1308,2024-04-08,Present
1130,1308,2024-04-09,Present
1131,1308,2024-04-10,Present
1132,1308,2024-04-11,Present
1133,1308,2024-04-12,Absent
1134,1308,2024-04-15,Present
1135,1308,2024-04-16,Present
1136,1308,2024-04-17,Present
1137,1308,2024-04-18,Present
1138,1308,2024-04-19,Present
1139,1308,2024-04-22,Present
1140,1308,2024-04-23,Present
1141,1308,2024-04-24,Present
1142,1308,2024-04-25,Present
1143,1308,2024-04-26,Present
1144,1308,2024-04-29,Absent
1145,1308,2024-04-30,Absent
1146,1308,2024-05-01,Present
1147,1308,2024-05-02,Present
1148,1308,2024-05-03,Present
1149,1308,2024-05-06,Present
1150,1308,2024-05-07,Absent
1151,1308,2024-05-08,Absent
1152,1308,2024-05-09,Present
1153,1308,2024-05-10,Present
1154,1308,2024-05-13,Absent
1155,1308,2024-05-14,Present
1156,1308,2024-05-15,Present
1157,1308,2024-05-16,Absent
1158,1308,2024-05-17,Present
1159,1308,2024-05-20,Present
1160,1308,2024-05-21,Present
1161,1308,2024-05-22,Present
1162,1308,2024-05-23,Present
1163,1308,2024-05-24,Absent
1164,1308,2024-05-27,Present
1165,1308,2024-05-28,Present
1166,1308,2024-05-29,Present
1167,1308,2024-05-30,Present
1168,1308,2024-05-31,Present
1169,1308,2024-06-03,Absent
1170,1308,2024-06-04,Present
1171,1143,2024-03-06,Present
1172,1143,2024-03-07,Present
1173,1143,2024-03-08,Absent
1174,1143,2024-03-11,Absent
1175,1143,2024-03-12,Present
1176,1143,2024-03-13,Absent
1177,1143,2024-03-14,Present
1178,1143,2024-03-15,Present
1179,1143,2024-03-18,Present
1180,1143,2024-03-19,Present
1181,1143,2024-03-20,Present
1182,1143,2024-03-21,Absent
1183,1143,2024-03-22,Present
1184,1143,2024-03-25,Present
1185,1143,2024-03-26,Present
1186,1143,2024-03-27,Present
1187,1143,2024-03-28,Present
1188,1143,2024-03-29,Present
1189,1143,2024-04-01,Present
1190,1143,2024-04-02,Present
1191,1143,2024-04-03,Present
1192,1143,2024-04-04,Absent
1193,1143,2024-04-05,Present
1194,1143,2024-04-08,Absent
1195,1143,2024-04-09,Present
1196,1143,2024-04-10,Present
1197,1143,2024-04-11,Present
1198,1143,2024-04-12,Present
1199,1143,2024-04-15,Present
1200,1143,2024-04-16,Present
1201,1143,2024-04-17,Present
1202,1143,2024-04-18,Present
1203,1143,2024-04-19,Absent
1204,1143,2024-04-22,Present
1205,1143,2024-04-23,Absent
1206,1143,2024-04-24,Present
1207,1143,2024-04-25,Present
1208,1143,2024-04-26,Present
1209,1143,2024-04-29,Absent
1210,1143,2024-04-30,Present
1211,1143,2024-05-01,Absent
1212,1143,2024-05-02,Present
1213,1143,2024-05-03,Present
1214,1143,2024-05-06,Absent
1215,1143,2024-05-07,Present
1216,1143,2024-05-08,Absent
1217,1143,2024-05-09,Present
1218,1143,2024-05-10,Present
1219,1143,2024-05-13,Absent
1220,1143,2024-05-14,Present
1221,1143,2024-05-15,Present
1222,1143,2024-05-16,Present
1223,1143,2024-05-17,Present
1224,1143,2024-05-20,Present
1225,1143,2024-05-21,Present
1226,1143,2024-05-22,Absent
1227,1143,2024-05-23,Present
1228,1143,2024-05-24,Present
1229,1143,2024-05-27,Present
1230,1143,2024-05-28,Present
1231,1143,2024-05-29,Present
1232,1143,2024-05-30,Present
1233,1143,2024-05-31,Present
1234,1143,2024-06-03,Present
1235,1143,2024-06-04,Present
1236,1505,2024-03-06,Present
1237,1505,2024-03-07,Present
1238,1505,2024-03-08,Present
1239,1505,2024-03-11,Present
1240,1505,2024-03-12,Present
1241,1505,2024-03-13,Present
1242,1505,2024-03-14,Absent
1243,1505,2024-03-15,Present
1244,1505,2024-03-18,Present
1245,1505,2024-03-19,Absent
1246,1505,2024-03-20,Present
1247,1505,2024-03-21,Absent
1248,1505,2024-03-22,Absent
1249,1505,2024-03-25,Present
1250,1505,2024-03-26,Absent
1251,1505,2024-03-27,Present
1252,1505,2024-03-28,Present
1253,1505,2024-03-29,Present
1254,1505,2024-04-01,Absent
1255,1505,2024-04-02,Absent
1256,1505,2024-04-03,Present
1257,1505,2024-04-04,Absent
1258,1505,2024-04-05,Present
1259,1505,2024-04-08,Absent
1260,1505,2024-04-09,Absent
1261,1505,2024-04-10,Present
1262,1505,2024-04-11,Present
1263,1505,2024-04-12,Present
1264,1505,2024-04-15,Present
1265,1505,2024-04-16,Present
1266,1505,2024-04-17,Absent
1267,1505,2024-04-18,Present
1268,1505,2024-04-19,Present
1269,1505,2024-04-22,Present
1270,1505,2024-04-23,Present
1271,1505,2024-04-24,Present
1272,1505,2024-04-25,Present
1273,1505,2024-04-26,Absent
1274,1505,2024-04-29,Present
1275,1505,2024-04-30,Present
1276,1505,2024-05-01,Present
1277,1505,2024-05-02,Present
1278,1505,2024-05-03,Present
1279,1505,2024-05-06,Absent
1280,1505,2024-05-07,Present
1281,1505,2024-05-08,Present
1282,1505,2024-05-09,Present
1283,1505,2024-05-10,Present
1284,1505,2024-05-13,Absent
1285,1505,2024-05-14,Present
1286,1505,2024-05-15,Present
1287,1505,2024-05-16,Present
1288,1505,2024-05-17,Absent
1289,1505,2024-05-20,Present
1290,1505,2024-05-21,Present
1291,1505,2024-05-22,Absent
1292,1505,2024-05-23,Present
1293,1505,2024-05-24,Present
1294,1505,2024-05-27,Absent
1295,1505,2024-05-28,Absent
1296,1505,2024-05-29,Present
1297,1505,2024-05-30,Absent
1298,1505,2024-05-31,Present
1299,1505,2024-06-03,Present
1300,1505,2024-06-04,Present
1301,1516,2024-03-06,Absent
1302,1516,2024-03-07,Present
1303,1516,2024-03-08,Present
1304,1516,2024-03-11,Present
1305,1516,2024-03-12,Present
1306,1516,2024-03-13,Present
1307,1516,2024-03-14,Present
1308,1516,2024-03-15,Present
1309,1516,2024-03-18,Present
1310,1516,2024-03-19,Present
1311,1516,2024-03-20,Absent
1312,1516,2024-03-21,Absent
1313,1516,2024-03-22,Present
1314,1516,2024-03-25,Present
1315,1516,2024-03-26,Present
1316,1516,2024-03-27,Present
1317,1516,2024-03-28,Present
1318,1516,2024-03-29,Absent
1319,1516,2024-04-01,Present
1320,1516,2024-04-02,Present
1321,1516,2024-04-03,Present
1322,1516,2024-04-04,Present
1323,1516,2024-04-05,Present
1324,1516,2024-04-08,Present
1325,1516,2024-04-09,Present
1326,1516,2024-04-10,Present
1327,1516,2024-04-11,Present
1328,1516,2024-04-12,Absent
1329,1516,2024-04-15,Present
1330,1516,2024-04-16,Present
1331,1516,2024-04-17,Present
1332,1516,2024-04-18,Present
1333,1516,2024-04-19,Present
1334,1516,2024-04-22,Present
1335,1516,2024-04-23,Present
1336,1516,2024-04-24,Present
1337,1516,2024-04-25,Present
1338,1516,2024-04-26,Present
1339,1516,2024-04-29,Present
1340,1516,2024-04-30,Present
1341,1516,2024-05-01,Present
1342,1516,2024-05-02,Present
1343,1516,2024-05-03,Absent
1344,1516,2024-05-06,Present
1345,1516,2024-05-07,Present
1346,1516,2024-05-08,Absent
1347,1516,2024-05-09,Present
1348,1516,2024-05-10,Present
1349,1516,2024-05-13,Present
1350,1516,2024-05-14,Present
1351,1516,2024-05-15,Present
1352,1516,2024-05-16,Present
1353,1516,2024-05-17,Present
1354,1516,2024-05-20,Present
1355,1516,2024-05-21,Present
1356,1516,2024-05-22,Present
1357,1516,2024-05-23,Absent
1358,1516,2024-05-24,Present
1359,1516,2024-05-27,Present
1360,1516,2024-05-28,Present
1361,1516,2024-05-29,Present
1362,1516,2024-05-30,Present
1363,1516,2024-05-31,Present
1364,1516,2024-06-03,Present
1365,1516,2024-06-04,Present
1366,1070,2024-03-06,Present
1367,1070,2024-03-07,Present
1368,1070,2024-03-08,Absent
1369,1070,2024-03-11,Absent
1370,1070,2024-03-12,Present
1371,1070,2024-03-13,Present
1372,1070,2024-03-14,Present
1373,1070,2024-03-15,Present
1374,1070,2024-03-18,Absent
1375,1070,2024-03-19,Present
1376,1070,2024-03-20,Absent
1377,1070,2024-03-21,Present
1378,1070,2024-03-22,Present
1379,1070,2024-03-25,Absent
1380,1070,2024-03-26,Present
1381,1070,2024-03-27,Present
1382,1070,2024-03-28,Present
1383,1070,2024-03-29,Present
1384,1070,2024-04-01,Present
1385,1070,2024-04-02,Present
1386,1070,2024-04-03,Present
1387,1070,2024-04-04,Absent
1388,1070,2024-04-05,Present
1389,1070,2024-04-08,Present
1390,1070,2024-04-09,Present
1391,1070,2024-04-10,Present
1392,1070,2024-04-11,Present
1393,1070,2024-04-12,Present
1394,1070,2024-04-15,Absent
1395,1070,2024-04-16,Present
1396,1070,2024-04-17,Present
1397,1070,2024-04-18,Present
1398,1070,2024-04-19,Present
1399,1070,2024-04-22,Present
1400,1070,2024-04-23,Present
1401,1070,2024-04-24,Present
1402,1070,2024-04-25,Present
1403,1070,2024-04-26,Present
1404,1070,2024-04-29,Present
1405,1070,2024-04-30,Present
1406,1070,2024-05-01,Present
1407,1070,2024-05-02,Present
1408,1070,2024-05-03,Absent
1409,1070,2024-05-06,Absent
1410,1070,2024-05-07,Present
1411,1070,2024-05-08,Absent
1412,1070,2024-05-09,Present
1413,1070,2024-05-10,Present
1414,1070,2024-05-13,Absent
1415,1070,2024-05-14,Present
1416,1070,2024-05-15,Present
1417,1070,2024-05-16,Present
1418,1070,2024-05-17,Present
1419,1070,2024-05-20,Present
1420,1070,2024-05-21,Absent
1421,1070,2024-05-22,Present
1422,1070,2024-05-23,Present
1423,1070,2024-05-24,Present
1424,1070,2024-05-27,Present
1425,1070,2024-05-28,Present
1426,1070,2024-05-29,Present
1427,1070,2024-05-30,Present
1428,1070,2024-05-31,Present
1429,1070,2024-06-03,Present
1430,1070,2024-06-04,Absent
1431,1023,2024-03-06,Present
1432,1023,2024-03-07,Present
1433,1023,2024-03-08,Present
1434,1023,2024-03-11,Absent
1435,1023,2024-03-12,Present
1436,1023,2024-03-13,Absent
1437,1023,2024-03-14,Present
1438,1023,2024-03-15,Present
1439,1023,2024-03-18,Present
1440,1023,2024-03-19,Present
1441,1023,2024-03-20,Present
1442,1023,2024-03-21,Present
1443,1023,2024-03-22,Present
1444,1023,2024-03-25,Absent
1445,1023,2024-03-26,Present
1446,1023,2024-03-27,Present
1447,1023,2024-03-28,Present
1448,1023,2024-03-29,Present
1449,1023,2024-04-01,Present
1450,1023,2024-04-02,Present
1451,1023,2024-04-03,Present
1452,1023,2024-04-04,Present
1453,1023,2024-04-05,Absent
1454,1023,2024-04-08,Present
1455,1023,2024-04-09,Present
1456,1023,2024-04-10,Present
1457,1023,2024-04-11,Present
1458,1023,2024-04-12,Absent
1459,1023,2024-04-15,Present
1460,1023,2024-04-16,Absent
1461,1023,2024-04-17,Present
1462,1023,2024-04-18,Absent
1463,1023,2024-04-19,Present
1464,1023,2024-04-22,Present
1465,1023,2024-04-23,Present
1466,1023,2024-04-24,Absent
1467,1023,2024-04-25,Present
1468,1023,2024-04-26,Absent
1469,1023,2024-04-29,Present
1470,1023,2024-04-30,Present
1471,1023,2024-05-01,Present
1472,1023,2024-05-02,Present
1473,1023,2024-05-03,Present
1474,1023,2024-05-06,Present
1475,1023,2024-05-07,Absent
1476,1023,2024-05-08,Present
1477,1023,2024-05-09,Present
1478,1023,2024-05-10,Present
1479,1023,2024-05-13,Present
1480,1023,2024-05-14,Present
1481,1023,2024-05-15,Present
1482,1023,2024-05-16,Present
1483,1023,2024-05-17,Present
1484,1023,2024-05-20,Present
1485,1023,2024-05-21,Present
1486,1023,2024-05-22,Present
1487,1023,2024-05-23,Present
1488,1023,2024-05-24,Present
1489,1023,2024-05-27,Present
1490,1023,2024-05-28,Present
1491,1023,2024-05-29,Present
1492,1023,2024-05-30,Present
1493,1023,2024-05-31,Present
1494,1023,2024-06-03,Present
1495,1023,2024-06-04,Present
1496,1130,2024-03-06,Present
1497,1130,2024-03-07,Present
1498,1130,2024-03-08,Present
1499,1130,2024-03-11,Present
1500,1130,2024-03-12,Present
1501,1130,2024-03-13,Absent
1502,1130,2024-03-14,Absent
1503,1130,2024-03-15,Present
1504,1130,2024-03-18,Present
1505,1130,2024-03-19,Present
1506,1130,2024-03-20,Present
1507,1130,2024-03-21,Present
1508,1130,2024-03-22,Present
1509,1130,2024-03-25,Present
1510,1130,2024-03-26,Present
1511,1130,2024-03-27,Absent
1512,1130,2024-03-28,Absent
1513,1130,2024-03-29,Present
1514,1130,2024-04-01,Present
1515,1130,2024-04-02,Present
1516,1130,2024-04-03,Absent
1517,1130,2024-04-04,Present
1518,1130,2024-04-05,Present
1519,1130,2024-04-08,Present
1520,1130,2024-04-09,Present
1521,1130,2024-04-10,Present
1522,1130,2024-04-11,Present
1523,1130,2024-04-12,Present
1524,1130,2024-04-15,Present
1525,1130,2024-04-16,Present
1526,1130,2024-04-17,Present
1527,1130,2024-04-18,Present
1528,1130,2024-04-19,Present
1529,1130,2024-04-22,Present
1530,1130,2024-04-23,Present
1531,1130,2024-04-24,Present
1532,1130,2024-04-25,Absent
1533,1130,2024-04-26,Present
1534,1130,2024-04-29,Absent
1535,1130,2024-04-30,Present
1536,1130,2024-05-01,Present
1537,1130,2024-05-02,Present
1538,1130,2024-05-03,Present
1539,1130,2024-05-06,Present
1540,1130,2024-05-07,Absent
1541,1130,2024-05-08,Present
1542,1130,2024-05-09,Present
1543,1130,2024-05-10,Absent
1544,1130,2024-05-13,Present
1545,1130,2024-05-14,Present
1546,1130,2024-05-15,Present
1547,1130,2024-05-16,Absent
1548,1130,2024-05-17,Present
1549,1130,2024-05-20,Present
1550,1130,2024-05-21,Present
1551,1130,2024-05-22,Present
1552,1130,2024-05-23,Present
1553,1130,2024-05-24,Present
1554,1130,2024-05-27,Present
1555,1130,2024-05-28,Absent
1556,1130,2024-05-29,Present
1557,1130,2024-05-30,Absent
1558,1130,2024-05-31,Absent
1559,1130,2024-06-03,Present
1560,1130,2024-06-04,Present
1561,1270,2024-03-06,Present
1562,1270,2024-03-07,Present
1563,1270,2024-03-08,Present
1564,1270,2024-03-11,Present
1565,1270,2024-03-12,Present
1566,1270,2024-03-13,Absent
1567,1270,2024-03-14,Present
1568,1270,2024-03-15,Absent
1569,1270,2024-03-18,Present
1570,1270,2024-03-19,Present
1571,1270,2024-03-20,Absent
1572,1270,2024-03-21,Present
1573,1270,2024-03-22,Present
1574,1270,2024-03-25,Absent
1575,1270,2024-03-26,Present
1576,1270,2024-03-27,Absent
1577,1270,2024-03-28,Present
1578,1270,2024-03-29,Absent
1579,1270,2024-04-01,Present
1580,1270,2024-04-02,Present
1581,1270,2024-04-03,Present
1582,1270,2024-04-04,Present
1583,1270,2024-04-05,Present
1584,1270,2024-04-08,Present
1585,1270,2024-04-09,Present
1586,1270,2024-04-10,Absent
1587,1270,2024-04-11,Present
1588,1270,2024-04-12,Absent
1589,1270,2024-04-15,Present
1590,1270,2024-04-16,Absent
1591,1270,2024-04-17,Present
1592,1270,2024-04-18,Present
1593,1270,2024-04-19,Absent
1594,1270,2024-04-22,Present
1595,1270,2024-04-23,Present
1596,1270,2024-04-24,Present
1597,1270,2024-04-25,Present
1598,1270,2024-04-26,Present
1599,1270,2024-04-29,Present
1600,1270,2024-04-30,Present
1601,1270,2024-05-01,Present
