grade_id,student_id,subject_id,first_test,second_test,exam,total_score,grade,academic_year,term,created_at
377,1062,7,1,4,27,32,F,2024,First Term,2024-10-08 16:49:58
378,1062,8,12,14,64,90,A,2024,First Term,2024-10-08 16:49:58
379,1062,9,12,13,39,64,B,2024,First Term,2024-10-08 16:49:58
380,1062,10,12,15,52,79,A,2024,First Term,2024-10-08 16:49:58
381,1554,11,2,1,40,43,D,2024,First Term,2024-10-08 16:49:58
382,1554,12,14,12,47,73,A,2024,First Term,2024-10-08 16:49:58
383,1554,13,1,3,28,32,F,2024,First Term,2024-10-08 16:49:58
384,1554,14,11,15,30,56,C,2024,First Term,2024-10-08 16:49:58
385,1554,15,13,10,44,67,B,2024,First Term,2024-10-08 16:49:58
386,1554,16,0,4,9,13,F,2024,First Term,2024-10-08 16:49:58
387,1554,17,14,10,29,53,C,2024,First Term,2024-10-08 16:49:58
388,1554,18,1,1,20,22,F,2024,First Term,2024-10-08 16:49:58
389,1554,19,5,5,11,21,F,2024,First Term,2024-10-08 16:49:58
390,1554,20,0,5,14,19,F,2024,First Term,2024-10-08 16:49:58
391,1155,1,1,4,40,45,D,2024,First Term,2024-10-08 16:49:58
392,1155,2,2,1,23,26,F,2024,First Term,2024-10-08 16:49:58
393,1155,3,10,12,23,45,D,2024,First Term,2024-10-08 16:49:58
394,1155,4,2,0,4,6,F,2024,First Term,2024-10-08 16:49:58
395,1155,5,15,11,17,43,D,2024,First Term,2024-10-08 16:49:58
396,1155,6,13,13,18,44,D,2024,First Term,2024-10-08 16:49:58
397,1155,7,0,4,31,35,F,2024,First Term,2024-10-08 16:49:58
398,1155,8,2,4,38,44,D,2024,First Term,2024-10-08 16:49:58
399,1155,9,3,2,33,38,F,2024,First Term,2024-10-08 16:49:58
400,1155,10,5,0,37,42,D,2024,First Term,2024-10-08 16:49:58
401,1372,11,3,2,0,5,F,2024,First Term,2024-10-08 16:49:58
402,1372,12,1,4,35,40,D,2024,First Term,2024-10-08 16:49:58
403,1372,13,14,13,49,76,A,2024,First Term,2024-10-08 16:49:58
404,1372,14,13,15,72,100,A,2024,First Term,2024-10-08 16:49:58
405,1372,15,2,2,11,15,F,2024,First Term,2024-10-08 16:49:58
406,1372,16,1,3,16,20,F,2024,First Term,2024-10-08 16:49:58
407,1372,17,0,0,16,16,F,2024,First Term,2024-10-08 16:49:58
408,1372,18,4,1,36,41,D,2024,First Term,2024-10-08 16:49:58
409,1372,19,3,3,34,40,D,2024,First Term,2024-10-08 16:49:58
410,1372,20,1,1,12,14,F,2024,First Term,2024-10-08 16:49:58
411,1517,11,4,0,37,41,D,2024,First Term,2024-10-08 16:49:58
412,1517,12,0,3,11,14,F,2024,First Term,2024-10-08 16:49:58
413,1517,13,14,12,47,73,A,2024,First Term,2024-10-08 16:49:58
414,1517,14,15,15,22,52,C,2024,First Term,2024-10-08 16:49:58
415,1517,15,3,4,24,31,F,2024,First Term,2024-10-08 16:49:58
416,1517,16,2,2,17,21,F,2024,First Term,2024-10-08 16:49:58
417,1517,17,0,0,33,33,F,2024,First Term,2024-10-08 16:49:58
418,1517,18,0,5,39,44,D,2024,First Term,2024-10-08 16:49:58
419,1517,19,2,2,7,11,F,2024,First Term,2024-10-08 16:49:58
420,1517,20,4,3,11,18,F,2024,First Term,2024-10-08 16:49:58
421,1401,11,4,1,19,24,F,2024,First Term,2024-10-08 16:49:58
422,1401,12,3,0,11,14,F,2024,First Term,2024-10-08 16:49:58
423,1401,13,5,2,39,46,D,2024,First Term,2024-10-08 16:49:58
424,1401,14,13,14,34,61,B,2024,First Term,2024-10-08 16:49:58
425,1401,15,5,4,10,19,F,2024,First Term,2024-10-08 16:49:58
426,1401,16,14,10,18,42,D,2024,First Term,2024-10-08 16:49:58
427,1401,17,2,4,19,25,F,2024,First Term,2024-10-08 16:49:58
428,1401,18,4,5,23,32,F,2024,First Term,2024-10-08 16:49:58
429,1401,19,1,2,35,38,F,2024,First Term,2024-10-08 16:49:58
430,1401,20,3,5,40,48,D,2024,First Term,2024-10-08 16:49:58
431,1049,1,1,5,22,28,F,2024,First Term,2024-10-08 16:49:58
432,1049,2,1,4,18,23,F,2024,First Term,2024-10-08 16:49:58
433,1049,3,5,0,12,17,F,2024,First Term,2024-10-08 16:49:58
434,1049,4,10,12,76,98,A,2024,First Term,2024-10-08 16:49:58
435,1049,5,15,14,33,62,B,2024,First Term,2024-10-08 16:49:58
436,1049,6,0,4,33,37,F,2024,First Term,2024-10-08 16:49:58
437,1049,7,0,2,8,10,F,2024,First Term,2024-10-08 16:49:58
438,1049,8,14,10,53,77,A,2024,First Term,2024-10-08 16:49:58
439,1049,9,3,2,6,11,F,2024,First Term,2024-10-08 16:49:58
440,1049,10,11,13,37,61,B,2024,First Term,2024-10-08 16:49:58
441,1216,1,2,1,19,22,F,2024,First Term,2024-10-08 16:49:58
442,1216,2,13,13,51,77,A,2024,First Term,2024-10-08 16:49:58
443,1216,3,3,1,18,22,F,2024,First Term,2024-10-08 16:49:58
444,1216,4,10,14,73,97,A,2024,First Term,2024-10-08 16:49:58
445,1216,5,2,5,5,12,F,2024,First Term,2024-10-08 16:49:58
446,1216,6,15,14,11,40,D,2024,First Term,2024-10-08 16:49:58
447,1216,7,13,10,43,66,B,2024,First Term,2024-10-08 16:49:58
448,1216,8,11,11,41,63,B,2024,First Term,2024-10-08 16:49:58
449,1216,9,5,3,5,13,F,2024,First Term,2024-10-08 16:49:58
450,1216,10,14,14,14,42,D,2024,First Term,2024-10-08 16:49:58
451,1383,11,4,5,38,47,D,2024,First Term,2024-10-08 16:49:58
452,1383,12,2,0,5,7,F,2024,First Term,2024-10-08 16:49:58
453,1383,13,14,15,50,79,A,2024,First Term,2024-10-08 16:49:58
454,1383,14,4,2,20,26,F,2024,First Term,2024-10-08 16:49:58
455,1383,15,3,5,27,35,F,2024,First Term,2024-10-08 16:49:58
456,1383,16,2,5,2,9,F,2024,First Term,2024-10-08 16:49:58
457,1383,17,2,5,5,12,F,2024,First Term,2024-10-08 16:49:58
458,1383,18,0,0,0,0,F,2024,First Term,2024-10-08 16:49:58
459,1383,19,2,1,30,33,F,2024,First Term,2024-10-08 16:49:58
460,1383,20,2,1,20,23,F,2024,First Term,2024-10-08 16:49:58
461,1450,11,4,1,20,25,F,2024,First Term,2024-10-08 16:49:58
462,1450,12,4,5,20,29,F,2024,First Term,2024-10-08 16:49:58
463,1450,13,14,11,36,61,B,2024,First Term,2024-10-08 16:49:58
464,1450,14,5,3,22,30,F,2024,First Term,2024-10-08 16:49:58
465,1450,15,3,4,25,32,F,2024,First Term,2024-10-08 16:49:58
466,1450,16,1,5,30,36,F,2024,First Term,2024-10-08 16:49:58
467,1450,17,2,3,3,8,F,2024,First Term,2024-10-08 16:49:58
468,1450,18,4,5,25,34,F,2024,First Term,2024-10-08 16:49:58
469,1450,19,3,4,35,42,D,2024,First Term,2024-10-08 16:49:58
470,1450,20,14,10,44,68,B,2024,First Term,2024-10-08 16:49:58
471,1204,1,1,4,9,14,F,2024,First Term,2024-10-08 16:49:58
472,1204,2,15,13,36,64,B,2024,First Term,2024-10-08 16:49:58
473,1204,3,0,0,4,4,F,2024,First Term,2024-10-08 16:49:58
474,1204,4,14,15,38,67,B,2024,First Term,2024-10-08 16:49:58
475,1204,5,2,5,13,20,F,2024,First Term,2024-10-08 16:49:58
476,1204,6,13,11,47,71,A,2024,First Term,2024-10-08 16:49:58
477,1204,7,1,3,32,36,F,2024,First Term,2024-10-08 16:49:58
478,1204,8,5,4,26,35,F,2024,First Term,2024-10-08 16:49:58
479,1204,9,0,1,10,11,F,2024,First Term,2024-10-08 16:49:58
480,1204,10,5,1,19,25,F,2024,First Term,2024-10-08 16:49:58
481,1169,1,4,4,18,26,F,2024,First Term,2024-10-08 16:49:58
482,1169,2,0,5,17,22,F,2024,First Term,2024-10-08 16:49:58
483,1169,3,4,1,15,20,F,2024,First Term,2024-10-08 16:49:58
484,1169,4,1,3,18,22,F,2024,First Term,2024-10-08 16:49:58
485,1169,5,0,3,10,13,F,2024,First Term,2024-10-08 16:49:58
486,1169,6,3,5,2,10,F,2024,First Term,2024-10-08 16:49:58
487,1169,7,3,3,33,39,F,2024,First Term,2024-10-08 16:49:58
488,1169,8,3,5,17,25,F,2024,First Term,2024-10-08 16:49:58
489,1169,9,4,3,31,38,F,2024,First Term,2024-10-08 16:49:58
490,1169,10,2,0,39,41,D,2024,First Term,2024-10-08 16:49:58
491,1178,1,1,5,23,29,F,2024,First Term,2024-10-08 16:49:58
492,1178,2,13,12,65,90,A,2024,First Term,2024-10-08 16:49:58
493,1178,3,2,5,27,34,F,2024,First Term,2024-10-08 16:49:58
494,1178,4,5,2,7,14,F,2024,First Term,2024-10-08 16:49:58
495,1178,5,14,12,69,95,A,2024,First Term,2024-10-08 16:49:58
496,1178,6,5,3,16,24,F,2024,First Term,2024-10-08 16:49:58
497,1178,7,4,5,29,38,F,2024,First Term,2024-10-08 16:49:58
498,1178,8,15,14,38,67,B,2024,First Term,2024-10-08 16:49:58
499,1178,9,0,5,0,5,F,2024,First Term,2024-10-08 16:49:58
500,1178,10,5,1,22,28,F,2024,First Term,2024-10-08 16:49:58
501,1315,11,12,13,36,61,B,2024,First Term,2024-10-08 16:49:58
502,1315,12,5,4,12,21,F,2024,First Term,2024-10-08 16:49:58
503,1315,13,2,5,7,14,F,2024,First Term,2024-10-08 16:49:58
504,1315,14,11,11,20,42,D,2024,First Term,2024-10-08 16:49:58
505,1315,15,10,14,43,67,B,2024,First Term,2024-10-08 16:49:58
506,1315,16,14,13,33,60,B,2024,First Term,2024-10-08 16:49:58
507,1315,17,2,5,20,27,F,2024,First Term,2024-10-08 16:49:58
508,1315,18,15,11,64,90,A,2024,First Term,2024-10-08 16:49:58
509,1315,19,11,12,29,52,C,2024,First Term,2024-10-08 16:49:58
510,1315,20,2,3,25,30,F,2024,First Term,2024-10-08 16:49:58
511,1600,11,4,1,12,17,F,2024,First Term,2024-10-08 16:49:58
512,1600,12,0,0,34,34,F,2024,First Term,2024-10-08 16:49:58
513,1600,13,3,1,19,23,F,2024,First Term,2024-10-08 16:49:58
514,1600,14,15,10,31,56,C,2024,First Term,2024-10-08 16:49:58
515,1600,15,10,11,20,41,D,2024,First Term,2024-10-08 16:49:58
516,1600,16,1,2,2,5,F,2024,First Term,2024-10-08 16:49:58
517,1600,17,2,4,22,28,F,2024,First Term,2024-10-08 16:49:58
518,1600,18,11,12,20,43,D,2024,First Term,2024-10-08 16:49:58
519,1600,19,0,1,39,40,D,2024,First Term,2024-10-08 16:49:58
520,1600,20,12,11,32,55,C,2024,First Term,2024-10-08 16:49:58
521,1068,1,2,0,7,9,F,2024,First Term,2024-10-08 16:49:58
522,1068,2,1,5,3,9,F,2024,First Term,2024-10-08 16:49:58
523,1068,3,1,2,39,42,D,2024,First Term,2024-10-08 16:49:58
524,1068,4,3,2,25,30,F,2024,First Term,2024-10-08 16:49:58
525,1068,5,1,1,4,6,F,2024,First Term,2024-10-08 16:49:58
526,1068,6,11,13,73,97,A,2024,First Term,2024-10-08 16:49:58
527,1068,7,1,0,2,3,F,2024,First Term,2024-10-08 16:49:58
528,1068,8,1,1,11,13,F,2024,First Term,2024-10-08 16:49:58
529,1068,9,11,11,46,68,B,2024,First Term,2024-10-08 16:49:58
530,1068,10,1,4,21,26,F,2024,First Term,2024-10-08 16:49:58
531,1150,1,1,5,40,46,D,2024,First Term,2024-10-08 16:49:58
532,1150,2,15,12,67,94,A,2024,First Term,2024-10-08 16:49:58
533,1150,3,2,4,32,38,F,2024,First Term,2024-10-08 16:49:58
534,1150,4,5,1,15,21,F,2024,First Term,2024-10-08 16:49:58
535,1150,5,15,11,37,63,B,2024,First Term,2024-10-08 16:49:58
536,1150,6,10,14,56,80,A,2024,First Term,2024-10-08 16:49:58
537,1150,7,14,13,62,89,A,2024,First Term,2024-10-08 16:49:58
538,1150,8,13,15,42,70,A,2024,First Term,2024-10-08 16:49:58
539,1150,9,15,15,14,44,D,2024,First Term,2024-10-08 16:49:58
540,1150,10,1,5,32,38,F,2024,First Term,2024-10-08 16:49:58
541,1400,11,4,5,28,37,F,2024,First Term,2024-10-08 16:49:58
542,1400,12,1,3,15,19,F,2024,First Term,2024-10-08 16:49:58
543,1400,13,14,13,43,70,A,2024,First Term,2024-10-08 16:49:58
544,1400,14,15,15,36,66,B,2024,First Term,2024-10-08 16:49:58
545,1400,15,15,14,12,41,D,2024,First Term,2024-10-08 16:49:58
546,1400,16,3,5,19,27,F,2024,First Term,2024-10-08 16:49:58
547,1400,17,0,5,13,18,F,2024,First Term,2024-10-08 16:49:58
548,1400,18,0,1,32,33,F,2024,First Term,2024-10-08 16:49:58
549,1400,19,0,4,27,31,F,2024,First Term,2024-10-08 16:49:58
550,1400,20,0,5,31,36,F,2024,First Term,2024-10-08 16:49:58
551,1371,11,15,14,19,48,D,2024,First Term,2024-10-08 16:49:58
552,1371,12,2,5,2,9,F,2024,First Term,2024-10-08 16:49:58
553,1371,13,0,2,6,8,F,2024,First Term,2024-10-08 16:49:58
554,1371,14,11,10,37,58,C,2024,First Term,2024-10-08 16:49:58
555,1371,15,2,0,18,20,F,2024,First Term,2024-10-08 16:49:58
556,1371,16,13,13,18,44,D,2024,First Term,2024-10-08 16:49:58
557,1371,17,3,2,4,9,F,2024,First Term,2024-10-08 16:49:58
558,1371,18,3,4,14,21,F,2024,First Term,2024-10-08 16:49:58
559,1371,19,3,3,40,46,D,2024,First Term,2024-10-08 16:49:58
560,1371,20,14,15,44,73,A,2024,First Term,2024-10-08 16:49:58
561,1029,1,5,3,10,18,F,2024,First Term,2024-10-08 16:49:58
562,1029,2,4,1,37,42,D,2024,First Term,2024-10-08 16:49:58
563,1029,3,2,2,34,38,F,2024,First Term,2024-10-08 16:49:58
564,1029,4,15,13,61,89,A,2024,First Term,2024-10-08 16:49:58
565,1029,5,5,0,13,18,F,2024,First Term,2024-10-08 16:49:58
566,1029,6,14,13,40,67,B,2024,First Term,2024-10-08 16:49:58
567,1029,7,14,10,41,65,B,2024,First Term,2024-10-08 16:49:58
568,1029,8,11,10,35,56,C,2024,First Term,2024-10-08 16:49:58
569,1029,9,2,1,16,19,F,2024,First Term,2024-10-08 16:49:58
570,1029,10,3,1,21,25,F,2024,First Term,2024-10-08 16:49:58
571,1298,1,0,3,37,40,D,2024,First Term,2024-10-08 16:49:58
572,1298,2,2,4,34,40,D,2024,First Term,2024-10-08 16:49:58
573,1298,3,12,10,43,65,B,2024,First Term,2024-10-08 16:49:58
574,1298,4,14,15,48,77,A,2024,First Term,2024-10-08 16:49:58
575,1298,5,5,0,8,13,F,2024,First Term,2024-10-08 16:49:58
576,1298,6,1,4,39,44,D,2024,First Term,2024-10-08 16:49:58
577,1298,7,3,5,12,20,F,2024,First Term,2024-10-08 16:49:58
578,1298,8,12,12,42,66,B,2024,First Term,2024-10-08 16:49:58
579,1298,9,2,0,9,11,F,2024,First Term,2024-10-08 16:49:58
580,1298,10,15,15,44,74,A,2024,First Term,2024-10-08 16:49:58
581,1156,1,0,3,25,28,F,2024,First Term,2024-10-08 16:49:58
582,1156,2,1,5,3,9,F,2024,First Term,2024-10-08 16:49:58
583,1156,3,3,4,19,26,F,2024,First Term,2024-10-08 16:49:58
584,1156,4,14,15,51,80,A,2024,First Term,2024-10-08 16:49:58
585,1156,5,13,13,18,44,D,2024,First Term,2024-10-08 16:49:58
586,1156,6,2,4,25,31,F,2024,First Term,2024-10-08 16:49:58
587,1156,7,3,2,11,16,F,2024,First Term,2024-10-08 16:49:58
588,1156,8,0,1,11,12,F,2024,First Term,2024-10-08 16:49:58
589,1156,9,15,14,23,52,C,2024,First Term,2024-10-08 16:49:58
590,1156,10,0,2,0,2,F,2024,First Term,2024-10-08 16:49:58
591,1539,11,2,4,10,16,F,2024,First Term,2024-10-08 16:49:58
592,1539,12,13,15,46,74,A,2024,First Term,2024-10-08 16:49:58
593,1539,13,15,15,64,94,A,2024,First Term,2024-10-08 16:49:58
594,1539,14,11,13,49,73,A,2024,First Term,2024-10-08 16:49:58
595,1539,15,5,0,24,29,F,2024,First Term,2024-10-08 16:49:58
596,1539,16,4,5,3,12,F,2024,First Term,2024-10-08 16:49:58
597,1539,17,0,1,27,28,F,2024,First Term,2024-10-08 16:49:58
598,1539,18,12,15,67,94,A,2024,First Term,2024-10-08 16:49:58
599,1539,19,0,5,13,18,F,2024,First Term,2024-10-08 16:49:58
600,1539,20,3,0,16,19,F,2024,First Term,2024-10-08 16:49:58
601,1486,11,3,2,3,8,F,2024,First Term,2024-10-08 16:49:58
602,1486,12,0,1,34,35,F,2024,First Term,2024-10-08 16:49:58
603,1486,13,0,0,21,21,F,2024,First Term,2024-10-08 16:49:58
604,1486,14,2,4,31,37,F,2024,First Term,2024-10-08 16:49:58
605,1486,15,13,12,27,52,C,2024,First Term,2024-10-08 16:49:58
606,1486,16,5,4,32,41,D,2024,First Term,2024-10-08 16:49:58
607,1486,17,4,1,20,25,F,2024,First Term,2024-10-08 16:49:58
608,1486,18,1,3,39,43,D,2024,First Term,2024-10-08 16:49:58
609,1486,19,1,0,26,27,F,2024,First Term,2024-10-08 16:49:58
610,1486,20,1,3,15,19,F,2024,First Term,2024-10-08 16:49:58
611,1106,1,1,3,0,4,F,2024,First Term,2024-10-08 16:49:58
612,1106,2,1,0,21,22,F,2024,First Term,2024-10-08 16:49:58
613,1106,3,10,15,20,45,D,2024,First Term,2024-10-08 16:49:58
614,1106,4,4,2,27,33,F,2024,First Term,2024-10-08 16:49:58
615,1106,5,2,1,2,5,F,2024,First Term,2024-10-08 16:49:58
616,1106,6,5,3,8,16,F,2024,First Term,2024-10-08 16:49:58
617,1106,7,5,0,29,34,F,2024,First Term,2024-10-08 16:49:58
618,1106,8,15,14,40,69,B,2024,First Term,2024-10-08 16:49:58
619,1106,9,10,15,26,51,C,2024,First Term,2024-10-08 16:49:58
620,1106,10,4,1,20,25,F,2024,First Term,2024-10-08 16:49:58
621,1088,1,14,15,71,100,A,2024,First Term,2024-10-08 16:49:58
622,1088,2,12,12,55,79,A,2024,First Term,2024-10-08 16:49:58
623,1088,3,10,13,31,54,C,2024,First Term,2024-10-08 16:49:58
624,1088,4,0,2,22,24,F,2024,First Term,2024-10-08 16:49:58
625,1088,5,4,1,33,38,F,2024,First Term,2024-10-08 16:49:58
626,1088,6,4,2,33,39,F,2024,First Term,2024-10-08 16:49:58
627,1088,7,11,15,47,73,A,2024,First Term,2024-10-08 16:49:58
628,1088,8,10,12,30,52,C,2024,First Term,2024-10-08 16:49:58
629,1088,9,14,11,38,63,B,2024,First Term,2024-10-08 16:49:58
630,1088,10,4,3,18,25,F,2024,First Term,2024-10-08 16:49:58
631,1229,1,5,1,27,33,F,2024,First Term,2024-10-08 16:49:58
632,1229,2,4,0,14,18,F,2024,First Term,2024-10-08 16:49:58
633,1229,3,0,3,32,35,F,2024,First Term,2024-10-08 16:49:58
634,1229,4,1,5,1,7,F,2024,First Term,2024-10-08 16:49:58
635,1229,5,3,3,38,44,D,2024,First Term,2024-10-08 16:49:58
636,1229,6,11,11,38,60,B,2024,First Term,2024-10-08 16:49:58
637,1229,7,3,3,7,13,F,2024,First Term,2024-10-08 16:49:58
638,1229,8,5,3,23,31,F,2024,First Term,2024-10-08 16:49:58
639,1229,9,13,14,42,69,B,2024,First Term,2024-10-08 16:49:58
640,1229,10,14,14,24,52,C,2024,First Term,2024-10-08 16:49:58
641,1581,11,2,5,30,37,F,2024,First Term,2024-10-08 16:49:58
642,1581,12,2,3,3,8,F,2024,First Term,2024-10-08 16:49:58
643,1581,13,15,13,66,94,A,2024,First Term,2024-10-08 16:49:58
644,1581,14,4,5,10,19,F,2024,First Term,2024-10-08 16:49:58
645,1581,15,4,5,6,15,F,2024,First Term,2024-10-08 16:49:58
646,1581,16,0,2,12,14,F,2024,First Term,2024-10-08 16:49:58
647,1581,17,0,3,27,30,F,2024,First Term,2024-10-08 16:49:58
648,1581,18,2,5,12,19,F,2024,First Term,2024-10-08 16:49:58
649,1581,19,5,5,34,44,D,2024,First Term,2024-10-08 16:49:58
650,1581,20,1,5,8,14,F,2024,First Term,2024-10-08 16:49:58
651,1162,1,1,4,30,35,F,2024,First Term,2024-10-08 16:49:58
652,1162,2,1,1,39,41,D,2024,First Term,2024-10-08 16:49:58
653,1162,3,3,5,18,26,F,2024,First Term,2024-10-08 16:49:58
654,1162,4,0,4,40,44,D,2024,First Term,2024-10-08 16:49:58
655,1162,5,15,10,74,99,A,2024,First Term,2024-10-08 16:49:58
656,1162,6,0,3,9,12,F,2024,First Term,2024-10-08 16:49:58
657,1162,7,3,2,16,21,F,2024,First Term,2024-10-08 16:49:58
658,1162,8,15,14,37,66,B,2024,First Term,2024-10-08 16:49:58
659,1162,9,11,11,28,50,C,2024,First Term,2024-10-08 16:49:58
660,1162,10,2,1,1,4,F,2024,First Term,2024-10-08 16:49:58
661,1398,11,0,0,17,17,F,2024,First Term,2024-10-08 16:49:58
662,1398,12,5,0,22,27,F,2024,First Term,2024-10-08 16:49:58
663,1398,13,3,3,38,44,D,2024,First Term,2024-10-08 16:49:58
664,1398,14,11,12,75,98,A,2024,First Term,2024-10-08 16:49:58
665,1398,15,11,10,57,78,A,2024,First Term,2024-10-08 16:49:58
666,1398,16,0,2,0,2,F,2024,First Term,2024-10-08 16:49:58
667,1398,17,5,1,39,45,D,2024,First Term,2024-10-08 16:49:58
668,1398,18,15,10,33,58,C,2024,First Term,2024-10-08 16:49:58
669,1398,19,4,2,1,7,F,2024,First Term,2024-10-08 16:49:58
670,1398,20,4,4,5,13,F,2024,First Term,2024-10-08 16:49:58
671,1016,1,2,5,11,18,F,2024,First Term,2024-10-08 16:49:58
672,1016,2,3,4,39,46,D,2024,First Term,2024-10-08 16:49:58
673,1016,3,3,3,29,35,F,2024,First Term,2024-10-08 16:49:58
674,1016,4,15,10,27,52,C,2024,First Term,2024-10-08 16:49:58
675,1016,5,11,11,42,64,B,2024,First Term,2024-10-08 16:49:58
676,1016,6,12,15,59,86,A,2024,First Term,2024-10-08 16:49:58
677,1016,7,4,0,3,7,F,2024,First Term,2024-10-08 16:49:58
678,1016,8,10,11,73,94,A,2024,First Term,2024-10-08 16:49:58
679,1016,9,15,10,25,50,C,2024,First Term,2024-10-08 16:49:58
680,1016,10,0,0,7,7,F,2024,First Term,2024-10-08 16:49:58
681,1300,1,2,1,28,31,F,2024,First Term,2024-10-08 16:49:58
682,1300,2,5,3,11,19,F,2024,First Term,2024-10-08 16:49:58
683,1300,3,4,2,5,11,F,2024,First Term,2024-10-08 16:49:58
684,1300,4,4,3,9,16,F,2024,First Term,2024-10-08 16:49:58
685,1300,5,4,1,11,16,F,2024,First Term,2024-10-08 16:49:58
686,1300,6,15,11,17,43,D,2024,First Term,2024-10-08 16:49:58
687,1300,7,4,1,17,22,F,2024,First Term,2024-10-08 16:49:58
688,1300,8,1,2,4,7,F,2024,First Term,2024-10-08 16:49:58
689,1300,9,11,10,26,47,D,2024,First Term,2024-10-08 16:49:58
690,1300,10,12,12,44,68,B,2024,First Term,2024-10-08 16:49:58
691,1214,1,1,4,27,32,F,2024,First Term,2024-10-08 16:49:58
692,1214,2,15,13,50,78,A,2024,First Term,2024-10-08 16:49:58
693,1214,3,0,4,11,15,F,2024,First Term,2024-10-08 16:49:58
694,1214,4,15,14,34,63,B,2024,First Term,2024-10-08 16:49:58
695,1214,5,4,5,20,29,F,2024,First Term,2024-10-08 16:49:58
696,1214,6,1,5,27,33,F,2024,First Term,2024-10-08 16:49:58
697,1214,7,1,3,12,16,F,2024,First Term,2024-10-08 16:49:58
698,1214,8,12,11,63,86,A,2024,First Term,2024-10-08 16:49:58
699,1214,9,10,14,71,95,A,2024,First Term,2024-10-08 16:49:58
700,1214,10,12,13,47,72,A,2024,First Term,2024-10-08 16:49:58
701,1547,11,0,3,38,41,D,2024,First Term,2024-10-08 16:49:58
702,1547,12,5,4,6,15,F,2024,First Term,2024-10-08 16:49:58
703,1547,13,3,0,24,27,F,2024,First Term,2024-10-08 16:49:58
704,1547,14,10,13,28,51,C,2024,First Term,2024-10-08 16:49:58
705,1547,15,5,4,3,12,F,2024,First Term,2024-10-08 16:49:58
706,1547,16,5,3,22,30,F,2024,First Term,2024-10-08 16:49:58
707,1547,17,4,0,4,8,F,2024,First Term,2024-10-08 16:49:58
708,1547,18,0,5,33,38,F,2024,First Term,2024-10-08 16:49:58
709,1547,19,4,3,29,36,F,2024,First Term,2024-10-08 16:49:58
710,1547,20,1,1,34,36,F,2024,First Term,2024-10-08 16:49:58
711,1207,1,3,1,20,24,F,2024,First Term,2024-10-08 16:49:58
712,1207,2,5,0,32,37,F,2024,First Term,2024-10-08 16:49:58
713,1207,3,0,5,29,34,F,2024,First Term,2024-10-08 16:49:58
714,1207,4,13,10,30,53,C,2024,First Term,2024-10-08 16:49:58
715,1207,5,1,5,9,15,F,2024,First Term,2024-10-08 16:49:58
716,1207,6,1,3,25,29,F,2024,First Term,2024-10-08 16:49:58
717,1207,7,4,2,22,28,F,2024,First Term,2024-10-08 16:49:58
718,1207,8,5,5,21,31,F,2024,First Term,2024-10-08 16:49:58
719,1207,9,14,13,64,91,A,2024,First Term,2024-10-08 16:49:58
720,1207,10,11,11,40,62,B,2024,First Term,2024-10-08 16:49:58
721,1403,11,4,4,20,28,F,2024,First Term,2024-10-08 16:49:58
722,1403,12,1,5,5,11,F,2024,First Term,2024-10-08 16:49:58
723,1403,13,12,12,59,83,A,2024,First Term,2024-10-08 16:49:58
724,1403,14,14,15,11,40,D,2024,First Term,2024-10-08 16:49:58
725,1403,15,2,3,29,34,F,2024,First Term,2024-10-08 16:49:58
726,1403,16,0,1,17,18,F,2024,First Term,2024-10-08 16:49:58
727,1403,17,0,0,37,37,F,2024,First Term,2024-10-08 16:49:58
728,1403,18,11,15,59,85,A,2024,First Term,2024-10-08 16:49:58
729,1403,19,1,4,32,37,F,2024,First Term,2024-10-08 16:49:58
730,1403,20,4,2,3,9,F,2024,First Term,2024-10-08 16:49:58
731,1019,1,1,1,0,2,F,2024,First Term,2024-10-08 16:49:58
732,1019,2,1,5,13,19,F,2024,First Term,2024-10-08 16:49:58
733,1019,3,0,1,22,23,F,2024,First Term,2024-10-08 16:49:58
734,1019,4,1,2,4,7,F,2024,First Term,2024-10-08 16:49:58
735,1019,5,1,5,19,25,F,2024,First Term,2024-10-08 16:49:58
736,1019,6,2,3,9,14,F,2024,First Term,2024-10-08 16:49:58
737,1019,7,15,11,33,59,C,2024,First Term,2024-10-08 16:49:58
738,1019,8,13,14,41,68,B,2024,First Term,2024-10-08 16:49:58
739,1019,9,4,1,14,19,F,2024,First Term,2024-10-08 16:49:58
740,1019,10,0,2,6,8,F,2024,First Term,2024-10-08 16:49:58
741,1158,1,5,4,38,47,D,2024,First Term,2024-10-08 16:49:58
742,1158,2,2,0,8,10,F,2024,First Term,2024-10-08 16:49:58
743,1158,3,4,2,12,18,F,2024,First Term,2024-10-08 16:49:58
744,1158,4,3,0,35,38,F,2024,First Term,2024-10-08 16:49:58
745,1158,5,1,0,21,22,F,2024,First Term,2024-10-08 16:49:58
746,1158,6,0,5,9,14,F,2024,First Term,2024-10-08 16:49:58
747,1158,7,5,2,30,37,F,2024,First Term,2024-10-08 16:49:58
748,1158,8,12,14,49,75,A,2024,First Term,2024-10-08 16:49:58
749,1158,9,3,2,20,25,F,2024,First Term,2024-10-08 16:49:58
750,1158,10,2,2,3,7,F,2024,First Term,2024-10-08 16:49:58
751,1523,11,0,5,26,31,F,2024,First Term,2024-10-08 16:49:58
752,1523,12,11,11,77,99,A,2024,First Term,2024-10-08 16:49:58
753,1523,13,13,15,46,74,A,2024,First Term,2024-10-08 16:49:58
